sample_group_id,window_index,window_id,spatial_block,forest_class_code,forest_class,fold,target_day,target_date,target_year,target_quarter,horizon_seasons,support_pixels,method,method_label,pixels,mae,mape_percent,psnr_db,sam_degrees
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,shared_residual_ssm,Shared residual SSM,128,0.0182371716946363,12.376201629638672,31.75313182773323,4.880336761474609
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0174432564526796,11.964873313903809,32.04479713585312,4.565421104431152
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,validation_selected_transformer,Matched causal Transformer,128,0.018358813598752,12.215191841125488,31.67542059423421,4.898692607879639
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0186994466930627,12.970817565917969,31.59103241315624,4.921542167663574
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.0193022172898054,13.110570907592772,31.363802793947173,5.191708564758301
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0189097095280885,13.09247875213623,31.487550431123037,4.971044540405273
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,last_observation,Last valid observation,128,0.0335733480751514,22.84888458251953,27.23567017256338,8.018205642700195
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,gru_h8,"GRU, 8-step history",128,0.0193022172898054,13.110570907592772,31.363802793947173,5.191708564758301
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,gru_h16,"GRU, 16-step history",128,0.0188522543758153,12.73979949951172,31.487276275903177,4.878499984741211
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,transformer_h8,"Transformer, 8-step history",128,0.018358813598752,12.215191841125488,31.67542059423421,4.898692607879639
484,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,2,128,transformer_h16,"Transformer, 16-step history",128,0.0187702178955078,12.968974113464355,31.55660184342695,4.937625885009766
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,seasonal_median,Seasonal median,128,0.0168107748031616,12.548428535461426,32.3069258790752,4.6842942237854
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,validation_selected_physical,Validation-selected physical phenology,128,0.0156894531100988,11.84621524810791,32.85043115342826,4.417674541473389
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,shared_residual_ssm,Shared residual SSM,128,0.0157131757587194,11.242459297180176,32.66398278802223,4.494838237762451
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0149990944191813,10.88929557800293,33.05251230708894,4.283889293670654
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,validation_selected_transformer,Matched causal Transformer,128,0.0156915467232465,11.193608283996582,32.71815646365781,4.50433874130249
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0163434464484453,11.828369140625,32.41485398860577,4.464880466461182
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,validation_selected_gru,Matched GRU residual backbone,128,0.016888178884983,12.423688888549805,32.29124073055215,4.95321798324585
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0165185499936342,12.656484603881836,32.51108233473485,4.807066917419434
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,last_observation,Last valid observation,128,0.0203936900943517,16.454010009765625,30.572605489245195,6.508444309234619
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,gru_h8,"GRU, 8-step history",128,0.016888178884983,12.423688888549805,32.29124073055215,4.95321798324585
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,gru_h16,"GRU, 16-step history",128,0.01649553142488,11.570310592651367,32.27994764773453,4.454819202423096
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,transformer_h8,"Transformer, 8-step history",128,0.0156915467232465,11.193608283996582,32.71815646365781,4.50433874130249
485,5,NORMAL_0081,1204_255,1,broadleaf,1,19828,2024-04-15,2024,2,4,128,transformer_h16,"Transformer, 16-step history",128,0.0164684038609266,11.788268089294434,32.34964309863006,4.489553928375244
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,seasonal_median,Seasonal median,128,0.0185135398060083,17.46619415283203,30.529644548699004,5.315020561218262
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,validation_selected_physical,Validation-selected physical phenology,128,0.0190881546586751,17.144927978515625,30.29697021453998,5.586616516113281
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,shared_residual_ssm,Shared residual SSM,128,0.0172230135649442,16.304494857788086,31.11184963289933,4.893726348876953
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0174596775323152,16.075891494750977,31.008809148473336,5.05089807510376
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,validation_selected_transformer,Matched causal Transformer,128,0.0167573150247335,16.055580139160156,31.30042183715166,4.739885330200195
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0176005829125642,15.92998504638672,30.71373716475187,4.973493099212647
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,validation_selected_gru,Matched GRU residual backbone,128,0.0167206227779388,16.04852867126465,31.466782937031148,4.741995334625244
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.01695510558784,15.945108413696287,31.365714474674725,4.859509944915772
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,last_observation,Last valid observation,128,0.0412382669746875,40.2782096862793,24.052345180125485,12.876660346984863
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,gru_h8,"GRU, 8-step history",128,0.0167206227779388,16.04852867126465,31.466782937031148,4.741995334625244
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,gru_h16,"GRU, 16-step history",128,0.0170319024473428,15.17491054534912,30.909858446347695,4.800298690795898
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,transformer_h8,"Transformer, 8-step history",128,0.0167573150247335,16.055580139160156,31.30042183715166,4.739885330200195
486,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,1,128,transformer_h16,"Transformer, 16-step history",128,0.0173803810030221,15.626181602478027,30.776906715179493,4.900516986846924
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,seasonal_median,Seasonal median,128,0.0198398623615503,17.324710845947266,29.07919200928708,5.419617652893066
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,validation_selected_physical,Validation-selected physical phenology,128,0.0195434000343084,16.243309020996094,29.20877764419352,5.456136703491211
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,shared_residual_ssm,Shared residual SSM,128,0.0183231439441442,15.413647651672363,29.53215898754715,4.931774616241455
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0182385649532079,14.88912296295166,29.630808077913606,4.951294422149658
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,validation_selected_transformer,Matched causal Transformer,128,0.0172549989074468,14.260784149169922,29.773949319850853,4.495040416717529
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0188302993774414,15.551474571228027,29.18188695357971,5.0758819580078125
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.0176901016384363,14.779250144958496,29.822824709309614,4.612179756164551
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0177115369588136,14.407831192016602,29.89323635432236,4.621946334838867
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,last_observation,Last valid observation,128,0.0354939699172973,22.59458351135254,24.668412959310963,6.843863487243652
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,gru_h8,"GRU, 8-step history",128,0.0176901016384363,14.779250144958496,29.822824709309614,4.612179756164551
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,gru_h16,"GRU, 16-step history",128,0.0184079706668853,14.702574729919434,29.269055030501747,4.906811237335205
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,transformer_h8,"Transformer, 8-step history",128,0.0172549989074468,14.260784149169922,29.773949319850853,4.495040416717529
487,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,2,128,transformer_h16,"Transformer, 16-step history",128,0.0187014918774366,15.38528060913086,29.21684947961365,5.019425392150879
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,seasonal_median,Seasonal median,128,0.0188668668270111,17.41623878479004,29.907842082583905,5.049504280090332
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,validation_selected_physical,Validation-selected physical phenology,128,0.0189232621341943,16.306655883789062,29.839759393247363,5.132468223571777
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,shared_residual_ssm,Shared residual SSM,128,0.0182906500995159,16.466524124145508,30.1850412115284,4.8416008949279785
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0182734224945306,15.759076118469238,30.16080095542485,4.869476318359375
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,validation_selected_transformer,Matched causal Transformer,128,0.0165081936866045,14.418167114257812,30.564782231773485,4.272593021392822
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0179596375674009,15.726499557495115,30.03481810087772,4.730919361114502
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,validation_selected_gru,Matched GRU residual backbone,128,0.0166623070836067,14.46560764312744,30.566322197575253,4.268129348754883
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0167117863893508,13.997750282287598,30.52243989992764,4.283424377441406
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,last_observation,Last valid observation,128,0.0207415912300348,16.086774826049805,28.981186836734945,5.690250873565674
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,gru_h8,"GRU, 8-step history",128,0.0166623070836067,14.46560764312744,30.566322197575253,4.268129348754883
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,gru_h16,"GRU, 16-step history",128,0.0179802980273962,15.499195098876951,30.02553599775972,4.7206645011901855
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,transformer_h8,"Transformer, 8-step history",128,0.0165081936866045,14.418167114257812,30.564782231773485,4.272593021392822
488,5,NORMAL_0081,1204_255,1,broadleaf,1,19919,2024-07-15,2024,3,4,128,transformer_h16,"Transformer, 16-step history",128,0.0179566163569688,15.706534385681152,30.041610995469203,4.732545375823975
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,seasonal_median,Seasonal median,128,0.0146446423605084,12.733602523803713,32.75369395797526,4.458770275115967
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,validation_selected_physical,Validation-selected physical phenology,128,0.0143826752901077,11.8947172164917,32.77042399881762,4.124015808105469
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,shared_residual_ssm,Shared residual SSM,128,0.0131774684414267,11.08785629272461,33.6195277947172,3.87900972366333
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0130735272541642,10.700008392333984,33.64421056022269,3.677942276000977
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,validation_selected_transformer,Matched causal Transformer,128,0.0119046410545706,10.054425239562988,34.436180808836696,3.4464056491851807
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,presto_frozen,Frozen Presto encoder + residual head,128,0.013582750223577,11.04556941986084,33.12381184319415,4.0632405281066895
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,validation_selected_gru,Matched GRU residual backbone,128,0.0113300792872905,9.426325798034668,34.78950293765373,3.2488110065460205
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0113393710926175,9.266261100769045,34.75422407062084,3.16398024559021
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,last_observation,Last valid observation,128,0.0233413577079772,16.6619815826416,28.25277657995513,4.053577899932861
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,gru_h8,"GRU, 8-step history",128,0.0113300792872905,9.426325798034668,34.78950293765373,3.2488110065460205
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,gru_h16,"GRU, 16-step history",128,0.0134998308494687,11.055974006652832,33.23971630545437,3.9604012966156006
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,transformer_h8,"Transformer, 8-step history",128,0.0119046410545706,10.054425239562988,34.436180808836696,3.4464056491851807
489,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,1,128,transformer_h16,"Transformer, 16-step history",128,0.0135785043239593,11.168851852416992,33.186073877098686,4.018796920776367
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,seasonal_median,Seasonal median,128,0.0156797170639038,13.825450897216797,32.22591436512633,4.835202693939209
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,validation_selected_physical,Validation-selected physical phenology,128,0.0154921589419245,12.750514030456545,31.98043062255283,4.7893900871276855
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,shared_residual_ssm,Shared residual SSM,128,0.0148001676425337,12.451997756958008,32.640540132650635,4.500824451446533
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0147275971248745,11.90438461303711,32.47271785353951,4.4635515213012695
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,validation_selected_transformer,Matched causal Transformer,128,0.0139346746727824,11.451833724975586,33.03542708589356,4.2081732749938965
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.014883448369801,12.298749923706056,32.43002177220976,4.610933303833008
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.0136188874021172,11.192346572875977,33.19778487241498,4.05238676071167
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0136472871527075,10.874689102172852,33.02042932732132,4.05670166015625
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,last_observation,Last valid observation,128,0.0375404544174671,38.15679931640625,25.67765506395848,10.516547203063965
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,gru_h8,"GRU, 8-step history",128,0.0136188874021172,11.192346572875977,33.19778487241498,4.05238676071167
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,gru_h16,"GRU, 16-step history",128,0.0147487400099635,12.18952751159668,32.51236201675267,4.49998950958252
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,transformer_h8,"Transformer, 8-step history",128,0.0139346746727824,11.451833724975586,33.03542708589356,4.2081732749938965
490,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,2,128,transformer_h16,"Transformer, 16-step history",128,0.014846964739263,12.259916305541992,32.45041060787018,4.557504177093506
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,seasonal_median,Seasonal median,128,0.0170326028019189,14.12181568145752,31.133342354864688,5.219765186309815
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,validation_selected_physical,Validation-selected physical phenology,128,0.0165469106286764,13.56720733642578,31.442443767613952,4.989765167236328
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,shared_residual_ssm,Shared residual SSM,128,0.0165673475712537,12.961323738098145,31.242342153011837,5.105886936187744
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0163863915950059,12.872648239135742,31.471782621828005,4.988230228424072
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,validation_selected_transformer,Matched causal Transformer,128,0.0160681474953889,12.313071250915527,31.35739132889512,4.941452503204346
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0164871476590633,12.91968059539795,31.24457614795968,5.023342132568359
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,validation_selected_gru,Matched GRU residual backbone,128,0.0160493161529302,12.272214889526367,31.36428072176881,4.983473300933838
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0159787219017744,12.313746452331545,31.461444266591123,4.937493801116943
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,last_observation,Last valid observation,128,0.0196856055408716,15.30006980895996,29.846511390814424,6.016528129577637
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,gru_h8,"GRU, 8-step history",128,0.0160493161529302,12.272214889526367,31.36428072176881,4.983473300933838
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,gru_h16,"GRU, 16-step history",128,0.016607129946351,13.14974880218506,31.22585821121032,5.029639720916748
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,transformer_h8,"Transformer, 8-step history",128,0.0160681474953889,12.313071250915527,31.35739132889512,4.941452503204346
491,5,NORMAL_0081,1204_255,1,broadleaf,1,20011,2024-10-15,2024,4,4,128,transformer_h16,"Transformer, 16-step history",128,0.0165691003203392,13.119930267333984,31.2430778273629,5.0101094245910645
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,seasonal_median,Seasonal median,128,0.0158026609569787,11.40159034729004,30.231210300953823,4.680891036987305
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,validation_selected_physical,Validation-selected physical phenology,128,0.0146152302622795,10.891197204589844,31.16304626717763,4.3900980949401855
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,shared_residual_ssm,Shared residual SSM,128,0.0158469676971435,11.12583351135254,30.167822063962312,4.710906028747559
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0151793370023369,10.939000129699709,30.789769765505262,4.599541187286377
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,validation_selected_transformer,Matched causal Transformer,128,0.0165713224560022,11.47785758972168,29.947594312655788,5.153390884399414
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0160206127911806,11.189740180969238,30.053369353993663,4.712231159210205
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,validation_selected_gru,Matched GRU residual backbone,128,0.0163804292678833,11.559152603149414,30.09598030778959,5.082293510437012
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0160866361111402,11.590417861938477,30.50582231750441,5.100354194641113
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,last_observation,Last valid observation,128,0.0253580417484045,17.44474983215332,27.53496277979025,7.630938053131103
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,gru_h8,"GRU, 8-step history",128,0.0163804292678833,11.559152603149414,30.09598030778959,5.082293510437012
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,gru_h16,"GRU, 16-step history",128,0.0158800743520259,11.042585372924805,30.099641384121337,4.652522087097168
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,transformer_h8,"Transformer, 8-step history",128,0.0165713224560022,11.47785758972168,29.947594312655788,5.153390884399414
492,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,1,128,transformer_h16,"Transformer, 16-step history",128,0.0159797724336385,11.142568588256836,30.054079841392635,4.6916584968566895
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,seasonal_median,Seasonal median,128,0.0122617483139038,9.45759391784668,33.072293614641374,3.497972011566162
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,validation_selected_physical,Validation-selected physical phenology,128,0.0109194377437233,8.869260787963867,34.54702252346096,3.3008649349212646
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,shared_residual_ssm,Shared residual SSM,128,0.012132161296904,9.064814567565918,33.00669339146295,3.495797634124756
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.011429882608354,8.865948677062988,33.939066042599464,3.4343042373657227
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,validation_selected_transformer,Matched causal Transformer,128,0.0130305057391524,9.674928665161133,32.62728914135029,4.04082727432251
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0124077228829264,9.163222312927246,32.86840480705153,3.494646549224853
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,validation_selected_gru,Matched GRU residual backbone,128,0.0128269167616963,9.63115692138672,32.83350618703686,3.958688735961914
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0126489251852035,9.683623313903809,33.3643339868248,4.016883850097656
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,last_observation,Last valid observation,128,0.0351228527724742,23.821657180786133,24.40689351633241,8.389492988586426
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,gru_h8,"GRU, 8-step history",128,0.0128269167616963,9.63115692138672,32.83350618703686,3.958688735961914
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,gru_h16,"GRU, 16-step history",128,0.0121975792571902,8.921160697937012,32.95174901416621,3.40573787689209
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,transformer_h8,"Transformer, 8-step history",128,0.0130305057391524,9.674928665161133,32.62728914135029,4.04082727432251
493,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,2,128,transformer_h16,"Transformer, 16-step history",128,0.0123241888359189,9.045103073120115,32.88229176088363,3.454094409942627
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,seasonal_median,Seasonal median,128,0.014707307331264,11.276113510131836,31.438180324823865,4.425267219543457
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,validation_selected_physical,Validation-selected physical phenology,128,0.0134403780102729,10.150741577148438,32.22800862142781,4.260217189788818
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,shared_residual_ssm,Shared residual SSM,128,0.0148559249937534,10.864874839782717,31.28911298821785,4.61008882522583
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,forest_conditioned_ssm,Forest-conditioned residual SSM,128,0.0139773935079574,10.185420989990234,31.8526584587446,4.506537914276123
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,validation_selected_transformer,Matched causal Transformer,128,0.0167339574545621,12.126632690429688,30.63962581487377,5.642545700073242
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,presto_frozen,Frozen Presto encoder + residual head,128,0.0150310127064585,11.020638465881348,31.207401859273737,4.609202861785889
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,validation_selected_gru,Matched GRU residual backbone,128,0.0161172039806842,11.665721893310549,30.828948886967297,5.390076160430908
494,5,NORMAL_0081,1204_255,1,broadleaf,1,20103,2025-01-15,2025,1,4,128,forest_conditioned_gru,Forest-conditioned GRU expected-normal,128,0.0156456232070922,11.350354194641112,31.17454894135031,5.344677448272705
