window_id,truth_id,event_group_id,source_split,forest_class_code,forest_class_label,before_date,after_date,target_date,post_event_delay_days,method,evaluation_scope,event_pixels_total,event_pixels,background_pixels,event_history_support_fraction,eligible_history_support_fraction,event_residual_mean,background_residual_mean,residual_ratio,auroc,auprc,topk_iou,topk_precision,topk_recall
TRUTH_78783eb3a69cd2af50c62e47,TRUTH_78783eb3a69cd2af50c62e47,EVG2022_de503aca1e74,train_2016_2022,1,闊葉林,2022-07-13,2022-09-21,2022-10-15,24,forest_conditioned_gru,all_target,27,27,4000,1.0,1.0,0.0700059607625007,0.02050063572824,3.4148190021514893,0.8542037037037038,0.1039652157212972,0.0588235294117647,0.1111111111111111,0.1111111111111111
TRUTH_78783eb3a69cd2af50c62e47,TRUTH_78783eb3a69cd2af50c62e47,EVG2022_de503aca1e74,train_2016_2022,1,闊葉林,2022-07-13,2022-09-21,2022-10-15,24,forest_conditioned_gru,history_supported,27,27,4000,1.0,1.0,0.0700059607625007,0.02050063572824,3.4148190021514893,0.8542037037037038,0.1039652157212972,0.0588235294117647,0.1111111111111111,0.1111111111111111
TRUTH_78783eb3a69cd2af50c62e47,TRUTH_78783eb3a69cd2af50c62e47,EVG2022_de503aca1e74,train_2016_2022,1,闊葉林,2022-07-13,2022-09-21,2022-10-15,24,shared_residual_ssm,all_target,27,27,4000,1.0,1.0,0.0742318928241729,0.0221372377127408,3.3532590866088867,0.857537037037037,0.0872460943401863,0.0588235294117647,0.1111111111111111,0.1111111111111111
TRUTH_78783eb3a69cd2af50c62e47,TRUTH_78783eb3a69cd2af50c62e47,EVG2022_de503aca1e74,train_2016_2022,1,闊葉林,2022-07-13,2022-09-21,2022-10-15,24,shared_residual_ssm,history_supported,27,27,4000,1.0,1.0,0.0742318928241729,0.0221372377127408,3.3532590866088867,0.857537037037037,0.0872460943401863,0.0588235294117647,0.1111111111111111,0.1111111111111111
TRUTH_78783eb3a69cd2af50c62e47,TRUTH_78783eb3a69cd2af50c62e47,EVG2022_de503aca1e74,train_2016_2022,1,闊葉林,2022-07-13,2022-09-21,2022-10-15,24,forest_conditioned_ssm,all_target,27,27,4000,1.0,1.0,0.0720789283514022,0.0217406265437603,3.3154025077819824,0.8531574074074073,0.1079277581154793,0.0588235294117647,0.1111111111111111,0.1111111111111111
TRUTH_78783eb3a69cd2af50c62e47,TRUTH_78783eb3a69cd2af50c62e47,EVG2022_de503aca1e74,train_2016_2022,1,闊葉林,2022-07-13,2022-09-21,2022-10-15,24,forest_conditioned_ssm,history_supported,27,27,4000,1.0,1.0,0.0720789283514022,0.0217406265437603,3.3154025077819824,0.8531574074074073,0.1079277581154793,0.0588235294117647,0.1111111111111111,0.1111111111111111
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,direct_pair,all_target,25,25,3999,1.0,0.928955078125,0.0328909307718277,0.0454106628894805,0.7242997288703918,0.3659464866216554,0.0046443861319448,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,direct_pair,history_supported,25,25,3708,1.0,0.928955078125,0.0328909307718277,0.0405392050743103,0.81133633852005,0.3941477885652643,0.0052999777407329,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,seasonal_median,all_target,25,25,3999,1.0,0.928955078125,0.0440958179533481,0.0222921650856733,1.9780858755111692,0.8423255813953487,0.0215848354334102,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,seasonal_median,history_supported,25,25,3708,1.0,0.928955078125,0.0440958179533481,0.0156063912436366,2.8254973888397217,0.9067583603020496,0.1018180369403146,0.1111111111111111,0.2,0.2
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,validation_selected_physical,all_target,25,25,3999,1.0,0.928955078125,0.045559037476778,0.0245003439486026,1.8595263957977293,0.8208152038009503,0.0191037451033735,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,validation_selected_physical,history_supported,25,25,3708,1.0,0.928955078125,0.045559037476778,0.0179878659546375,2.5327649116516118,0.8832901833872707,0.0559116336538683,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,gru_h8,all_target,25,25,3999,1.0,0.928955078125,0.0404888875782489,0.0207453165203332,1.9517122507095337,0.8268867216804201,0.0215261169301711,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,gru_h8,history_supported,25,25,3708,1.0,0.928955078125,0.0404888875782489,0.0151989944279193,2.6639187335968018,0.8878101402373247,0.1094772304321389,0.0869565217391304,0.16,0.16
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,forest_conditioned_gru,all_target,25,25,3999,1.0,0.928955078125,0.041140079498291,0.0214659571647644,1.916526675224304,0.8198049512378095,0.0209334979072421,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,forest_conditioned_gru,history_supported,25,25,3708,1.0,0.928955078125,0.041140079498291,0.0159761887043714,2.575087308883667,0.879913700107875,0.113837301918827,0.0869565217391304,0.16,0.16
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,shared_residual_ssm,all_target,25,25,3999,1.0,0.928955078125,0.0430146977305412,0.0216676499694585,1.9852036237716677,0.8422605651412853,0.0219211087050718,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,shared_residual_ssm,history_supported,25,25,3708,1.0,0.928955078125,0.0430146977305412,0.0155726475641131,2.762195587158203,0.9056850053937432,0.1078256317709024,0.1111111111111111,0.2,0.2
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,forest_conditioned_ssm,all_target,25,25,3999,1.0,0.928955078125,0.0438424386084079,0.0226573590189218,1.935019850730896,0.8326181545386346,0.0209446196661443,0.0,0.0,0.0
TRUTH_7b6c4e9e2c28ca5c5f3231c9,TRUTH_7b6c4e9e2c28ca5c5f3231c9,EVG2023_91571cdbc0cb,validation_2023,1,闊葉林,2023-07-07,2023-07-31,2023-10-15,76,forest_conditioned_ssm,history_supported,25,25,3708,1.0,0.928955078125,0.0438424386084079,0.0166400298476219,2.6347572803497314,0.8950701186623518,0.0862576897033667,0.0638297872340425,0.12,0.12
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,direct_pair,all_target,21,21,4009,1.0,0.850830078125,0.0456552654504776,0.0358363427221775,1.2739934921264648,0.7119932532753686,0.0095741392812153,0.0,0.0,0.0
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,direct_pair,history_supported,21,21,3404,1.0,0.850830078125,0.0456552654504776,0.0214064810425043,2.132777690887451,0.8362150970846624,0.0625776886157951,0.0769230769230769,0.1428571428571428,0.1428571428571428
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,seasonal_median,all_target,21,21,4009,1.0,0.850830078125,0.0218597296625375,0.0286862310022115,0.7620286345481873,0.5991162740975662,0.0074568879406921,0.0,0.0,0.0
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,seasonal_median,history_supported,21,21,3404,1.0,0.850830078125,0.0218597296625375,0.0129855656996369,1.6833868026733398,0.7055844664540316,0.0657353664217618,0.1052631578947368,0.1904761904761904,0.1904761904761904
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,validation_selected_physical,all_target,21,21,4009,1.0,0.850830078125,0.0218656025826931,0.0286865513771772,0.7622248530387878,0.5993478958058653,0.007457078679985,0.0,0.0,0.0
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,validation_selected_physical,history_supported,21,21,3404,1.0,0.850830078125,0.0218656025826931,0.0129859447479248,1.683789849281311,0.7058572547702983,0.0657268788712721,0.1052631578947368,0.1904761904761904,0.1904761904761904
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,gru_h8,all_target,21,21,4009,1.0,0.850830078125,0.0228736195713281,0.0232689902186393,0.9830086827278136,0.7235743386903277,0.0105001263362532,0.0,0.0,0.0
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,gru_h8,history_supported,21,21,3404,1.0,0.850830078125,0.0228736195713281,0.0094625148922204,2.417287588119507,0.8515471993732863,0.1272804376935367,0.1052631578947368,0.1904761904761904,0.1904761904761904
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,forest_conditioned_gru,all_target,21,21,4009,1.0,0.850830078125,0.0228736195713281,0.0232689902186393,0.9830086827278136,0.7235743386903277,0.0105001263362532,0.0,0.0,0.0
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,forest_conditioned_gru,history_supported,21,21,3404,1.0,0.850830078125,0.0228736195713281,0.0094625148922204,2.417287588119507,0.8515471993732863,0.1272804376935367,0.1052631578947368,0.1904761904761904,0.1904761904761904
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,shared_residual_ssm,all_target,21,21,4009,1.0,0.850830078125,0.0235153138637542,0.0258298646658658,0.9103924632072448,0.6867049139436269,0.0095634699275194,0.0,0.0,0.0
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,shared_residual_ssm,history_supported,21,21,3404,1.0,0.850830078125,0.0235153138637542,0.0110706537961959,2.124112367630005,0.8084186671143193,0.1127659739195534,0.1052631578947368,0.1904761904761904,0.1904761904761904
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,forest_conditioned_ssm,all_target,21,21,4009,1.0,0.850830078125,0.0235153138637542,0.0258298646658658,0.9103924632072448,0.6867049139436269,0.0095634699275194,0.0,0.0,0.0
TRUTH_86cf4dc8ee75a8721b01407e,TRUTH_86cf4dc8ee75a8721b01407e,EVG2019_e1d9ea8380dc,train_2016_2022,1,闊葉林,2019-07-15,2019-09-13,2019-10-15,32,forest_conditioned_ssm,history_supported,21,21,3404,1.0,0.850830078125,0.0235153138637542,0.0110706537961959,2.124112367630005,0.8084186671143193,0.1127659739195534,0.1052631578947368,0.1904761904761904,0.1904761904761904
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,direct_pair,all_target,224,224,3584,0.5446428571428571,0.60400390625,0.0798744335770607,0.0613367334008216,1.302228331565857,0.6261621591996174,0.116930085131039,0.1116625310173697,0.2008928571428571,0.2008928571428571
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,direct_pair,history_supported,224,122,2150,0.5446428571428571,0.60400390625,0.0278395153582096,0.023826053366065,1.1684484481811523,0.6459302325581395,0.0767721053125361,0.0,0.0,0.0
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,seasonal_median,all_target,224,224,3584,0.5446428571428571,0.60400390625,0.0813349857926368,0.0580636300146579,1.4007905721664429,0.6635679906728317,0.1221822585233266,0.1116625310173697,0.2008928571428571,0.2008928571428571
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,seasonal_median,history_supported,224,122,2150,0.5446428571428571,0.60400390625,0.030521173030138,0.0183698665350675,1.66148042678833,0.7582615325962638,0.1413216149006587,0.1040723981900452,0.1885245901639344,0.1885245901639344
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,validation_selected_physical,all_target,224,224,3584,0.5446428571428571,0.60400390625,0.0813394635915756,0.0586130656301975,1.3877360820770264,0.6580405721859057,0.1214252243873986,0.1116625310173697,0.2008928571428571,0.2008928571428571
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,validation_selected_physical,history_supported,224,122,2150,0.5446428571428571,0.60400390625,0.0305294021964073,0.0192857608199119,1.5830022096633911,0.7413438810522301,0.1245413398352291,0.079646017699115,0.1475409836065573,0.1475409836065573
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,gru_h8,all_target,224,224,3584,0.5446428571428571,0.60400390625,0.0745474025607109,0.0512956902384758,1.4532878398895264,0.6791300870934311,0.1242890713448395,0.1116625310173697,0.2008928571428571,0.2008928571428571
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,gru_h8,history_supported,224,122,2150,0.5446428571428571,0.60400390625,0.03135796636343,0.0176974236965179,1.771894454956055,0.8011475409836066,0.1665464478180839,0.1192660550458715,0.2131147540983606,0.2131147540983606
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,forest_conditioned_gru,all_target,224,224,3584,0.5446428571428571,0.60400390625,0.0745486691594123,0.0515338368713855,1.4465965032577517,0.6763722945232781,0.1238844188822899,0.1116625310173697,0.2008928571428571,0.2008928571428571
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,forest_conditioned_gru,history_supported,224,122,2150,0.5446428571428571,0.60400390625,0.0313602872192859,0.0180943999439477,1.7331488132476809,0.7927068242470453,0.1578318640036825,0.109090909090909,0.1967213114754098,0.1967213114754098
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,shared_residual_ssm,all_target,224,224,3584,0.5446428571428571,0.60400390625,0.0757848843932151,0.0545651279389858,1.388888597488403,0.6468873315927933,0.12038605597385,0.1116625310173697,0.2008928571428571,0.2008928571428571
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,shared_residual_ssm,history_supported,224,122,2150,0.5446428571428571,0.60400390625,0.027105126529932,0.0179421789944171,1.510693073272705,0.706576439191765,0.1183846395988273,0.0748898678414096,0.1393442622950819,0.1393442622950819
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,forest_conditioned_ssm,all_target,224,224,3584,0.5446428571428571,0.60400390625,0.0757876858115196,0.0548637509346008,1.3813799619674685,0.643516696229273,0.1199511758355194,0.1116625310173697,0.2008928571428571,0.2008928571428571
TRUTH_88a1d017e57ab72a4100b890,TRUTH_88a1d017e57ab72a4100b890,EVG2024_0e717f41a4c5,holdout_2024,1,闊葉林,2024-07-18,2024-08-02,2024-10-15,74,forest_conditioned_ssm,history_supported,224,122,2150,0.5446428571428571,0.60400390625,0.0271102748811244,0.0184399802237749,1.4701900482177734,0.6962600076248571,0.1106280917782713,0.0701754385964912,0.1311475409836065,0.1311475409836065
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,direct_pair,all_target,26,26,3989,1.0,1.0,0.0265742558985948,0.0171740017831325,1.547353744506836,0.7477293325876931,0.0234489721569233,0.0,0.0,0.0
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,direct_pair,history_supported,26,26,3989,1.0,1.0,0.0265742558985948,0.0171740017831325,1.547353744506836,0.7477293325876931,0.0234489721569233,0.0,0.0,0.0
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,seasonal_median,all_target,26,26,3989,1.0,1.0,0.028543472290039,0.0151576260104775,1.88310968875885,0.7806371367414235,0.0291301269140561,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,seasonal_median,history_supported,26,26,3989,1.0,1.0,0.028543472290039,0.0151576260104775,1.88310968875885,0.7806371367414235,0.0291301269140561,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,validation_selected_physical,all_target,26,26,3989,1.0,1.0,0.0293478369712829,0.0150640727952122,1.9482007026672363,0.8088107680737412,0.0300604166380339,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,validation_selected_physical,history_supported,26,26,3989,1.0,1.0,0.0293478369712829,0.0150640727952122,1.9482007026672363,0.8088107680737412,0.0300604166380339,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,gru_h8,all_target,26,26,3989,1.0,1.0,0.0260128192603588,0.0143944276496768,1.807145118713379,0.7840985787839636,0.024933783407126,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,gru_h8,history_supported,26,26,3989,1.0,1.0,0.0260128192603588,0.0143944276496768,1.807145118713379,0.7840985787839636,0.024933783407126,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,forest_conditioned_gru,all_target,26,26,3989,1.0,1.0,0.0261373743414878,0.0143727539107203,1.8185362815856931,0.7862390805484313,0.025015759484342,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,forest_conditioned_gru,history_supported,26,26,3989,1.0,1.0,0.0261373743414878,0.0143727539107203,1.8185362815856931,0.7862390805484313,0.025015759484342,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,shared_residual_ssm,all_target,26,26,3989,1.0,1.0,0.0280754901468753,0.0148770976811647,1.8871617317199707,0.7850242011685983,0.0290767882689048,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,shared_residual_ssm,history_supported,26,26,3989,1.0,1.0,0.0280754901468753,0.0148770976811647,1.8871617317199707,0.7850242011685983,0.0290767882689048,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,forest_conditioned_ssm,all_target,26,26,3989,1.0,1.0,0.028450071811676,0.014792718924582,1.923248291015625,0.7969126636712498,0.0298071570235685,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_ebcd904a8adc1f395c190d2c,TRUTH_ebcd904a8adc1f395c190d2c,EVG2024_231dce96fd16,holdout_2024,1,闊葉林,2024-09-11,2024-10-14,2024-10-15,1,forest_conditioned_ssm,history_supported,26,26,3989,1.0,1.0,0.028450071811676,0.014792718924582,1.923248291015625,0.7969126636712498,0.0298071570235685,0.0196078431372549,0.0384615384615384,0.0384615384615384
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,direct_pair,all_target,26,26,4000,0.0,0.46826171875,0.1408164203166961,0.0754668265581131,1.8659380674362185,0.8994759615384615,0.0310969793944717,0.0,0.0,0.0
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,direct_pair,history_supported,26,0,1918,0.0,0.46826171875,,0.0288542453199625,,,,,,
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,seasonal_median,all_target,26,26,4000,0.0,0.46826171875,0.1408164203166961,0.067239873111248,2.0942397117614746,0.8996586538461538,0.0311281340946467,0.0,0.0,0.0
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,seasonal_median,history_supported,26,0,1918,0.0,0.46826171875,,0.0116969076916575,,,,,,
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,validation_selected_physical,all_target,26,26,4000,0.0,0.46826171875,0.1408164203166961,0.0676645636558532,2.0810954570770264,0.8996586538461538,0.0311281340946467,0.0,0.0,0.0
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,validation_selected_physical,history_supported,26,0,1918,0.0,0.46826171875,,0.01258260384202,,,,,,
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,gru_h8,all_target,26,26,4000,0.0,0.46826171875,0.1249094903469085,0.058162398636341,2.1475987434387207,0.8996490384615384,0.0311270896667738,0.0,0.0,0.0
TRUTH_f4f6425e5d8de565362ebcde,TRUTH_f4f6425e5d8de565362ebcde,EVG2024_0e717f41a4c5,holdout_2024,4,混合／待成林,2024-07-18,2024-08-02,2024-10-15,74,gru_h8,history_supported,26,0,1918,0.0,0.46826171875,,0.010003687813878,,,,,,
