window_id,forest_class,date,year,quarter,ndvi
NORMAL_0218,broadleaf,2024-07-15,2024,3,0.85009765625
NORMAL_0218,broadleaf,2024-10-15,2024,4,0.8056640625
NORMAL_0218,broadleaf,2025-01-15,2025,1,0.6904296875
NORMAL_0218,broadleaf,2025-04-15,2025,2,0.69970703125
NORMAL_0218,broadleaf,2025-07-15,2025,3,0.830078125
NORMAL_0218,broadleaf,2025-10-15,2025,4,0.80224609375
NORMAL_0225,broadleaf,2018-01-15,2018,1,0.22479248046875
NORMAL_0225,broadleaf,2018-04-15,2018,2,0.2916259765625
NORMAL_0225,broadleaf,2019-01-15,2019,1,0.24786376953125
NORMAL_0225,broadleaf,2019-04-15,2019,2,0.2237548828125
NORMAL_0225,broadleaf,2019-07-15,2019,3,0.3043212890625
NORMAL_0225,broadleaf,2019-10-15,2019,4,0.2783203125
NORMAL_0225,broadleaf,2020-01-15,2020,1,0.2803955078125
NORMAL_0225,broadleaf,2020-04-15,2020,2,0.23089599609375
NORMAL_0225,broadleaf,2020-07-15,2020,3,0.2823486328125
NORMAL_0225,broadleaf,2020-10-15,2020,4,0.324951171875
NORMAL_0225,broadleaf,2021-01-15,2021,1,0.2755126953125
NORMAL_0225,broadleaf,2021-04-15,2021,2,0.240478515625
NORMAL_0225,broadleaf,2021-07-15,2021,3,0.297607421875
NORMAL_0225,broadleaf,2021-10-15,2021,4,0.2947998046875
NORMAL_0225,broadleaf,2022-01-15,2022,1,0.302490234375
NORMAL_0225,broadleaf,2022-04-15,2022,2,0.30712890625
NORMAL_0225,broadleaf,2022-07-15,2022,3,0.323486328125
NORMAL_0225,broadleaf,2022-10-15,2022,4,0.3216552734375
NORMAL_0225,broadleaf,2023-01-15,2023,1,0.2574462890625
NORMAL_0225,broadleaf,2023-04-15,2023,2,0.2628173828125
NORMAL_0225,broadleaf,2023-07-15,2023,3,0.3123779296875
NORMAL_0225,broadleaf,2023-10-15,2023,4,0.28076171875
NORMAL_0225,broadleaf,2024-01-15,2024,1,0.24481201171875
NORMAL_0225,broadleaf,2024-04-15,2024,2,0.243896484375
NORMAL_0225,broadleaf,2024-07-15,2024,3,0.2447509765625
NORMAL_0225,broadleaf,2024-10-15,2024,4,0.2747802734375
NORMAL_0225,broadleaf,2025-01-15,2025,1,0.2540283203125
NORMAL_0225,broadleaf,2025-04-15,2025,2,0.25537109375
NORMAL_0225,broadleaf,2025-07-15,2025,3,0.2691650390625
NORMAL_0225,broadleaf,2025-10-15,2025,4,0.2685546875
NORMAL_0235,broadleaf,2018-01-15,2018,1,0.539306640625
NORMAL_0235,broadleaf,2018-04-15,2018,2,0.68896484375
NORMAL_0235,broadleaf,2019-01-15,2019,1,0.653564453125
NORMAL_0235,broadleaf,2019-04-15,2019,2,0.548828125
NORMAL_0235,broadleaf,2019-07-15,2019,3,0.727783203125
NORMAL_0235,broadleaf,2019-10-15,2019,4,0.6591796875
NORMAL_0235,broadleaf,2020-01-15,2020,1,0.6240234375
NORMAL_0235,broadleaf,2020-04-15,2020,2,0.548828125
NORMAL_0235,broadleaf,2020-07-15,2020,3,0.7626953125
NORMAL_0235,broadleaf,2020-10-15,2020,4,0.706787109375
NORMAL_0235,broadleaf,2021-01-15,2021,1,0.67578125
NORMAL_0235,broadleaf,2021-04-15,2021,2,0.51220703125
NORMAL_0235,broadleaf,2021-07-15,2021,3,0.7470703125
NORMAL_0235,broadleaf,2021-10-15,2021,4,0.737548828125
NORMAL_0235,broadleaf,2022-01-15,2022,1,0.734375
NORMAL_0235,broadleaf,2022-04-15,2022,2,0.68798828125
NORMAL_0235,broadleaf,2022-07-15,2022,3,0.7880859375
NORMAL_0235,broadleaf,2022-10-15,2022,4,0.7998046875
NORMAL_0235,broadleaf,2023-01-15,2023,1,0.6767578125
NORMAL_0235,broadleaf,2023-04-15,2023,2,0.5439453125
NORMAL_0235,broadleaf,2023-07-15,2023,3,0.8037109375
NORMAL_0235,broadleaf,2023-10-15,2023,4,0.7744140625
NORMAL_0235,broadleaf,2024-01-15,2024,1,0.73583984375
NORMAL_0235,broadleaf,2024-04-15,2024,2,0.579833984375
NORMAL_0235,broadleaf,2024-07-15,2024,3,0.7998046875
NORMAL_0235,broadleaf,2024-10-15,2024,4,0.7978515625
NORMAL_0235,broadleaf,2025-01-15,2025,1,0.67236328125
NORMAL_0235,broadleaf,2025-04-15,2025,2,0.703125
NORMAL_0235,broadleaf,2025-07-15,2025,3,0.78125
NORMAL_0235,broadleaf,2025-10-15,2025,4,0.7880859375
NORMAL_0259,conifer,2018-01-15,2018,1,0.79296875
NORMAL_0259,conifer,2018-07-15,2018,3,0.8662109375
NORMAL_0259,conifer,2019-01-15,2019,1,0.77587890625
NORMAL_0259,conifer,2019-04-15,2019,2,0.774658203125
NORMAL_0259,conifer,2019-07-15,2019,3,0.84326171875
NORMAL_0259,conifer,2019-10-15,2019,4,0.83349609375
NORMAL_0259,conifer,2020-01-15,2020,1,0.7998046875
NORMAL_0259,conifer,2020-04-15,2020,2,0.736083984375
NORMAL_0259,conifer,2020-07-15,2020,3,0.822265625
NORMAL_0259,conifer,2020-10-15,2020,4,0.8466796875
NORMAL_0259,conifer,2021-01-15,2021,1,0.7890625
NORMAL_0259,conifer,2021-04-15,2021,2,0.7353515625
NORMAL_0259,conifer,2021-07-15,2021,3,0.78076171875
NORMAL_0259,conifer,2021-10-15,2021,4,0.8251953125
NORMAL_0259,conifer,2022-01-15,2022,1,0.787841796875
NORMAL_0259,conifer,2022-04-15,2022,2,0.75830078125
NORMAL_0259,conifer,2022-07-15,2022,3,0.8486328125
NORMAL_0259,conifer,2022-10-15,2022,4,0.849609375
NORMAL_0259,conifer,2023-01-15,2023,1,0.7939453125
NORMAL_0259,conifer,2023-04-15,2023,2,0.76611328125
NORMAL_0259,conifer,2023-07-15,2023,3,0.77392578125
NORMAL_0259,conifer,2023-10-15,2023,4,0.84228515625
NORMAL_0259,conifer,2024-01-15,2024,1,0.7861328125
NORMAL_0259,conifer,2024-04-15,2024,2,0.74560546875
NORMAL_0259,conifer,2024-07-15,2024,3,0.81787109375
NORMAL_0259,conifer,2024-10-15,2024,4,0.8193359375
NORMAL_0259,conifer,2025-01-15,2025,1,0.8134765625
NORMAL_0259,conifer,2025-04-15,2025,2,0.78369140625
NORMAL_0259,conifer,2025-07-15,2025,3,0.7958984375
NORMAL_0259,conifer,2025-10-15,2025,4,0.830078125
NORMAL_0262,conifer,2016-01-15,2016,1,0.81884765625
NORMAL_0262,conifer,2018-01-15,2018,1,0.8193359375
NORMAL_0262,conifer,2018-04-15,2018,2,0.54296875
NORMAL_0262,conifer,2018-07-15,2018,3,0.80859375
NORMAL_0262,conifer,2019-01-15,2019,1,0.82666015625
NORMAL_0262,conifer,2019-04-15,2019,2,0.77099609375
NORMAL_0262,conifer,2019-07-15,2019,3,0.78173828125
NORMAL_0262,conifer,2019-10-15,2019,4,0.83544921875
NORMAL_0262,conifer,2020-01-15,2020,1,0.81494140625
NORMAL_0262,conifer,2020-04-15,2020,2,0.7568359375
NORMAL_0262,conifer,2020-07-15,2020,3,0.740234375
NORMAL_0262,conifer,2020-10-15,2020,4,0.8251953125
NORMAL_0262,conifer,2021-01-15,2021,1,0.76318359375
NORMAL_0262,conifer,2021-04-15,2021,2,0.738037109375
NORMAL_0262,conifer,2021-07-15,2021,3,0.68994140625
NORMAL_0262,conifer,2021-10-15,2021,4,0.77392578125
NORMAL_0262,conifer,2022-01-15,2022,1,0.7861328125
NORMAL_0262,conifer,2022-04-15,2022,2,0.706787109375
NORMAL_0262,conifer,2022-07-15,2022,3,0.77685546875
NORMAL_0262,conifer,2022-10-15,2022,4,0.814453125
NORMAL_0262,conifer,2023-01-15,2023,1,0.80126953125
NORMAL_0262,conifer,2023-04-15,2023,2,0.74462890625
NORMAL_0262,conifer,2023-07-15,2023,3,0.751953125
NORMAL_0262,conifer,2023-10-15,2023,4,0.80810546875
NORMAL_0262,conifer,2024-01-15,2024,1,0.8056640625
NORMAL_0262,conifer,2024-04-15,2024,2,0.7587890625
NORMAL_0262,conifer,2024-07-15,2024,3,0.78466796875
NORMAL_0262,conifer,2024-10-15,2024,4,0.79931640625
NORMAL_0262,conifer,2025-01-15,2025,1,0.811279296875
NORMAL_0262,conifer,2025-04-15,2025,2,0.73876953125
NORMAL_0262,conifer,2025-07-15,2025,3,0.775390625
NORMAL_0262,conifer,2025-10-15,2025,4,0.7841796875
NORMAL_0264,conifer,2018-01-15,2018,1,0.81103515625
NORMAL_0264,conifer,2018-07-15,2018,3,0.833984375
NORMAL_0264,conifer,2019-01-15,2019,1,0.8134765625
NORMAL_0264,conifer,2019-04-15,2019,2,0.7822265625
NORMAL_0264,conifer,2019-07-15,2019,3,0.79443359375
NORMAL_0264,conifer,2019-10-15,2019,4,0.8349609375
NORMAL_0264,conifer,2020-01-15,2020,1,0.81396484375
NORMAL_0264,conifer,2020-04-15,2020,2,0.7529296875
NORMAL_0264,conifer,2020-07-15,2020,3,0.81982421875
NORMAL_0264,conifer,2020-10-15,2020,4,0.822265625
NORMAL_0264,conifer,2021-01-15,2021,1,0.791015625
NORMAL_0264,conifer,2021-04-15,2021,2,0.74658203125
NORMAL_0264,conifer,2021-07-15,2021,3,0.74658203125
NORMAL_0264,conifer,2021-10-15,2021,4,0.80517578125
NORMAL_0264,conifer,2022-01-15,2022,1,0.79736328125
NORMAL_0264,conifer,2022-04-15,2022,2,0.7646484375
NORMAL_0264,conifer,2022-07-15,2022,3,0.80224609375
NORMAL_0264,conifer,2022-10-15,2022,4,0.82763671875
NORMAL_0264,conifer,2023-01-15,2023,1,0.78759765625
NORMAL_0264,conifer,2023-04-15,2023,2,0.7783203125
NORMAL_0264,conifer,2023-07-15,2023,3,0.76318359375
NORMAL_0264,conifer,2023-10-15,2023,4,0.798828125
NORMAL_0264,conifer,2024-01-15,2024,1,0.8046875
NORMAL_0264,conifer,2024-04-15,2024,2,0.7080078125
NORMAL_0264,conifer,2024-07-15,2024,3,0.80615234375
NORMAL_0264,conifer,2024-10-15,2024,4,0.80029296875
NORMAL_0264,conifer,2025-01-15,2025,1,0.8115234375
NORMAL_0264,conifer,2025-04-15,2025,2,0.76123046875
NORMAL_0264,conifer,2025-07-15,2025,3,0.7958984375
NORMAL_0264,conifer,2025-10-15,2025,4,0.8125
NORMAL_0290,conifer,2018-01-15,2018,1,0.81591796875
NORMAL_0290,conifer,2018-04-15,2018,2,0.845703125
NORMAL_0290,conifer,2019-01-15,2019,1,0.80712890625
NORMAL_0290,conifer,2019-04-15,2019,2,0.73974609375
NORMAL_0290,conifer,2019-07-15,2019,3,0.77587890625
NORMAL_0290,conifer,2019-10-15,2019,4,0.82470703125
NORMAL_0290,conifer,2020-01-15,2020,1,0.78662109375
NORMAL_0290,conifer,2020-04-15,2020,2,0.74072265625
NORMAL_0290,conifer,2020-07-15,2020,3,0.81689453125
NORMAL_0290,conifer,2020-10-15,2020,4,0.78564453125
NORMAL_0290,conifer,2021-01-15,2021,1,0.775390625
NORMAL_0290,conifer,2021-04-15,2021,2,0.768310546875
NORMAL_0290,conifer,2021-07-15,2021,3,0.78515625
NORMAL_0290,conifer,2021-10-15,2021,4,0.791015625
NORMAL_0290,conifer,2022-01-15,2022,1,0.6982421875
NORMAL_0290,conifer,2022-04-15,2022,2,0.75341796875
NORMAL_0290,conifer,2022-07-15,2022,3,0.833984375
NORMAL_0290,conifer,2022-10-15,2022,4,0.82763671875
NORMAL_0290,conifer,2023-01-15,2023,1,0.80859375
NORMAL_0290,conifer,2023-04-15,2023,2,0.75537109375
NORMAL_0290,conifer,2023-07-15,2023,3,0.84814453125
NORMAL_0290,conifer,2023-10-15,2023,4,0.5615234375
NORMAL_0290,conifer,2024-01-15,2024,1,0.76171875
NORMAL_0290,conifer,2024-04-15,2024,2,0.76025390625
NORMAL_0290,conifer,2024-07-15,2024,3,0.75390625
NORMAL_0290,conifer,2024-10-15,2024,4,0.65771484375
NORMAL_0290,conifer,2025-01-15,2025,1,0.7900390625
NORMAL_0290,conifer,2025-04-15,2025,2,0.794921875
NORMAL_0290,conifer,2025-07-15,2025,3,0.78955078125
NORMAL_0290,conifer,2025-10-15,2025,4,0.736572265625
NORMAL_0300,conifer,2018-01-15,2018,1,0.83251953125
NORMAL_0300,conifer,2018-04-15,2018,2,0.79638671875
NORMAL_0300,conifer,2019-01-15,2019,1,0.83056640625
NORMAL_0300,conifer,2019-04-15,2019,2,0.79443359375
NORMAL_0300,conifer,2019-07-15,2019,3,0.828125
NORMAL_0300,conifer,2019-10-15,2019,4,0.84716796875
NORMAL_0300,conifer,2020-01-15,2020,1,0.81494140625
NORMAL_0300,conifer,2020-04-15,2020,2,0.7900390625
NORMAL_0300,conifer,2020-07-15,2020,3,0.82470703125
NORMAL_0300,conifer,2020-10-15,2020,4,0.82177734375
NORMAL_0300,conifer,2021-01-15,2021,1,0.79296875
NORMAL_0300,conifer,2021-04-15,2021,2,0.77880859375
NORMAL_0300,conifer,2021-07-15,2021,3,0.685546875
NORMAL_0300,conifer,2021-10-15,2021,4,0.818359375
NORMAL_0300,conifer,2022-01-15,2022,1,0.8125
NORMAL_0300,conifer,2022-04-15,2022,2,0.791015625
NORMAL_0300,conifer,2022-07-15,2022,3,0.822265625
NORMAL_0300,conifer,2022-10-15,2022,4,0.8525390625
NORMAL_0300,conifer,2023-01-15,2023,1,0.81884765625
NORMAL_0300,conifer,2023-04-15,2023,2,0.7841796875
NORMAL_0300,conifer,2023-07-15,2023,3,0.818359375
NORMAL_0300,conifer,2023-10-15,2023,4,0.833984375
NORMAL_0300,conifer,2024-01-15,2024,1,0.8173828125
NORMAL_0300,conifer,2024-04-15,2024,2,0.76123046875
NORMAL_0300,conifer,2024-07-15,2024,3,0.81884765625
NORMAL_0300,conifer,2024-10-15,2024,4,0.83447265625
NORMAL_0300,conifer,2025-01-15,2025,1,0.822265625
NORMAL_0300,conifer,2025-04-15,2025,2,0.7939453125
NORMAL_0300,conifer,2025-07-15,2025,3,0.81787109375
NORMAL_0300,conifer,2025-10-15,2025,4,0.81689453125
NORMAL_0318,conifer,2018-01-15,2018,1,0.775390625
NORMAL_0318,conifer,2018-07-15,2018,3,0.8798828125
NORMAL_0318,conifer,2019-01-15,2019,1,0.744140625
NORMAL_0318,conifer,2019-04-15,2019,2,0.7255859375
NORMAL_0318,conifer,2019-07-15,2019,3,0.763427734375
NORMAL_0318,conifer,2019-10-15,2019,4,0.83984375
NORMAL_0318,conifer,2020-01-15,2020,1,0.755859375
NORMAL_0318,conifer,2020-04-15,2020,2,0.70849609375
NORMAL_0318,conifer,2020-07-15,2020,3,0.826171875
NORMAL_0318,conifer,2020-10-15,2020,4,0.7568359375
NORMAL_0318,conifer,2021-01-15,2021,1,0.6513671875
NORMAL_0318,conifer,2021-04-15,2021,2,0.78759765625
NORMAL_0318,conifer,2021-07-15,2021,3,0.75634765625
NORMAL_0318,conifer,2021-10-15,2021,4,0.778564453125
NORMAL_0318,conifer,2022-01-15,2022,1,0.715087890625
NORMAL_0318,conifer,2022-04-15,2022,2,0.64794921875
NORMAL_0318,conifer,2022-07-15,2022,3,0.783203125
NORMAL_0318,conifer,2022-10-15,2022,4,0.8330078125
NORMAL_0318,conifer,2023-01-15,2023,1,0.7978515625
NORMAL_0318,conifer,2023-04-15,2023,2,0.7958984375
NORMAL_0318,conifer,2023-07-15,2023,3,0.81591796875
NORMAL_0318,conifer,2023-10-15,2023,4,0.8134765625
NORMAL_0318,conifer,2024-01-15,2024,1,0.75390625
NORMAL_0318,conifer,2024-04-15,2024,2,0.73193359375
NORMAL_0318,conifer,2024-07-15,2024,3,0.84912109375
NORMAL_0318,conifer,2024-10-15,2024,4,0.57958984375
NORMAL_0318,conifer,2025-01-15,2025,1,0.8154296875
NORMAL_0318,conifer,2025-04-15,2025,2,0.7744140625
NORMAL_0318,conifer,2025-07-15,2025,3,0.71826171875
NORMAL_0318,conifer,2025-10-15,2025,4,0.82666015625
NORMAL_0323,conifer,2018-01-15,2018,1,0.8369140625
NORMAL_0323,conifer,2018-04-15,2018,2,0.80029296875
NORMAL_0323,conifer,2018-07-15,2018,3,0.81982421875
NORMAL_0323,conifer,2019-01-15,2019,1,0.89111328125
NORMAL_0323,conifer,2019-04-15,2019,2,0.8408203125
NORMAL_0323,conifer,2019-07-15,2019,3,0.8271484375
NORMAL_0323,conifer,2019-10-15,2019,4,0.85302734375
NORMAL_0323,conifer,2020-01-15,2020,1,0.8701171875
NORMAL_0323,conifer,2020-04-15,2020,2,0.814453125
NORMAL_0323,conifer,2020-07-15,2020,3,0.83056640625
NORMAL_0323,conifer,2020-10-15,2020,4,0.8515625
NORMAL_0323,conifer,2021-01-15,2021,1,0.80078125
NORMAL_0323,conifer,2021-04-15,2021,2,0.73388671875
NORMAL_0323,conifer,2021-07-15,2021,3,0.7109375
NORMAL_0323,conifer,2021-10-15,2021,4,0.806640625
NORMAL_0323,conifer,2022-01-15,2022,1,0.810546875
NORMAL_0323,conifer,2022-04-15,2022,2,0.7841796875
NORMAL_0323,conifer,2022-07-15,2022,3,0.771484375
NORMAL_0323,conifer,2022-10-15,2022,4,0.836669921875
NORMAL_0323,conifer,2023-01-15,2023,1,0.8408203125
NORMAL_0323,conifer,2023-04-15,2023,2,0.8134765625
NORMAL_0323,conifer,2023-07-15,2023,3,0.7509765625
NORMAL_0323,conifer,2023-10-15,2023,4,0.84326171875
NORMAL_0323,conifer,2024-01-15,2024,1,0.84033203125
NORMAL_0323,conifer,2024-04-15,2024,2,0.75146484375
NORMAL_0323,conifer,2024-07-15,2024,3,0.8173828125
NORMAL_0323,conifer,2024-10-15,2024,4,0.78759765625
NORMAL_0323,conifer,2025-01-15,2025,1,0.86376953125
NORMAL_0323,conifer,2025-04-15,2025,2,0.8125
NORMAL_0323,conifer,2025-07-15,2025,3,0.81640625
NORMAL_0323,conifer,2025-10-15,2025,4,0.84619140625
NORMAL_0328,conifer,2018-01-15,2018,1,0.72705078125
NORMAL_0328,conifer,2019-01-15,2019,1,0.814453125
NORMAL_0328,conifer,2019-04-15,2019,2,0.76904296875
NORMAL_0328,conifer,2019-07-15,2019,3,0.625
NORMAL_0328,conifer,2019-10-15,2019,4,0.78955078125
NORMAL_0328,conifer,2020-01-15,2020,1,0.79931640625
NORMAL_0328,conifer,2020-04-15,2020,2,0.6875
NORMAL_0328,conifer,2020-07-15,2020,3,0.79296875
NORMAL_0328,conifer,2020-10-15,2020,4,0.81005859375
NORMAL_0328,conifer,2021-01-15,2021,1,0.76806640625
NORMAL_0328,conifer,2021-04-15,2021,2,0.720703125
NORMAL_0328,conifer,2021-07-15,2021,3,0.64111328125
NORMAL_0328,conifer,2021-10-15,2021,4,0.71142578125
NORMAL_0328,conifer,2022-01-15,2022,1,0.7998046875
NORMAL_0328,conifer,2022-04-15,2022,2,0.763671875
NORMAL_0328,conifer,2022-07-15,2022,3,0.82177734375
NORMAL_0328,conifer,2022-10-15,2022,4,0.82177734375
NORMAL_0328,conifer,2023-01-15,2023,1,0.79833984375
NORMAL_0328,conifer,2023-04-15,2023,2,0.78466796875
NORMAL_0328,conifer,2023-07-15,2023,3,0.8134765625
NORMAL_0328,conifer,2023-10-15,2023,4,0.642578125
NORMAL_0328,conifer,2024-01-15,2024,1,0.811279296875
NORMAL_0328,conifer,2024-04-15,2024,2,0.7578125
NORMAL_0328,conifer,2024-07-15,2024,3,0.8076171875
NORMAL_0328,conifer,2024-10-15,2024,4,0.7470703125
NORMAL_0328,conifer,2025-01-15,2025,1,0.82568359375
NORMAL_0328,conifer,2025-04-15,2025,2,0.78173828125
NORMAL_0328,conifer,2025-07-15,2025,3,0.7958984375
NORMAL_0328,conifer,2025-10-15,2025,4,0.8251953125
NORMAL_0352,conifer,2018-01-15,2018,1,0.818359375
NORMAL_0352,conifer,2018-07-15,2018,3,0.82080078125
NORMAL_0352,conifer,2019-01-15,2019,1,0.83251953125
NORMAL_0352,conifer,2019-04-15,2019,2,0.783203125
NORMAL_0352,conifer,2019-07-15,2019,3,0.7783203125
NORMAL_0352,conifer,2019-10-15,2019,4,0.8447265625
NORMAL_0352,conifer,2020-01-15,2020,1,0.8525390625
NORMAL_0352,conifer,2020-04-15,2020,2,0.76904296875
NORMAL_0352,conifer,2020-07-15,2020,3,0.78662109375
NORMAL_0352,conifer,2020-10-15,2020,4,0.84326171875
NORMAL_0352,conifer,2021-01-15,2021,1,0.82666015625
NORMAL_0352,conifer,2021-04-15,2021,2,0.765625
NORMAL_0352,conifer,2021-07-15,2021,3,0.766845703125
NORMAL_0352,conifer,2021-10-15,2021,4,0.8291015625
NORMAL_0352,conifer,2022-01-15,2022,1,0.82861328125
NORMAL_0352,conifer,2022-04-15,2022,2,0.79052734375
NORMAL_0352,conifer,2022-07-15,2022,3,0.78076171875
NORMAL_0352,conifer,2022-10-15,2022,4,0.8515625
NORMAL_0352,conifer,2023-01-15,2023,1,0.8349609375
NORMAL_0352,conifer,2023-04-15,2023,2,0.80810546875
NORMAL_0352,conifer,2023-07-15,2023,3,0.6728515625
NORMAL_0352,conifer,2023-10-15,2023,4,0.837890625
NORMAL_0352,conifer,2024-01-15,2024,1,0.849609375
NORMAL_0352,conifer,2024-04-15,2024,2,0.77734375
NORMAL_0352,conifer,2024-07-15,2024,3,0.80322265625
NORMAL_0352,conifer,2024-10-15,2024,4,0.84033203125
NORMAL_0352,conifer,2025-01-15,2025,1,0.8447265625
NORMAL_0352,conifer,2025-04-15,2025,2,0.798828125
NORMAL_0352,conifer,2025-07-15,2025,3,0.82568359375
NORMAL_0352,conifer,2025-10-15,2025,4,0.8095703125
NORMAL_0377,conifer,2018-01-15,2018,1,0.874267578125
NORMAL_0377,conifer,2018-04-15,2018,2,0.467529296875
NORMAL_0377,conifer,2019-01-15,2019,1,0.89892578125
NORMAL_0377,conifer,2019-04-15,2019,2,0.81787109375
NORMAL_0377,conifer,2019-07-15,2019,3,0.844970703125
NORMAL_0377,conifer,2019-10-15,2019,4,0.86279296875
NORMAL_0377,conifer,2020-01-15,2020,1,0.887451171875
NORMAL_0377,conifer,2020-04-15,2020,2,0.8046875
NORMAL_0377,conifer,2020-07-15,2020,3,0.805908203125
NORMAL_0377,conifer,2020-10-15,2020,4,0.8505859375
NORMAL_0377,conifer,2021-01-15,2021,1,0.8212890625
NORMAL_0377,conifer,2021-04-15,2021,2,0.783203125
NORMAL_0377,conifer,2021-07-15,2021,3,0.765625
NORMAL_0377,conifer,2021-10-15,2021,4,0.8125
NORMAL_0377,conifer,2022-01-15,2022,1,0.775390625
NORMAL_0377,conifer,2022-04-15,2022,2,0.79052734375
NORMAL_0377,conifer,2022-07-15,2022,3,0.81640625
NORMAL_0377,conifer,2022-10-15,2022,4,0.8408203125
NORMAL_0377,conifer,2023-01-15,2023,1,0.83984375
NORMAL_0377,conifer,2023-04-15,2023,2,0.77392578125
NORMAL_0377,conifer,2023-07-15,2023,3,0.80712890625
NORMAL_0377,conifer,2023-10-15,2023,4,0.8271484375
NORMAL_0377,conifer,2024-01-15,2024,1,0.85205078125
NORMAL_0377,conifer,2024-04-15,2024,2,0.759765625
NORMAL_0377,conifer,2024-07-15,2024,3,0.81787109375
NORMAL_0377,conifer,2024-10-15,2024,4,0.8291015625
NORMAL_0377,conifer,2025-01-15,2025,1,0.873046875
NORMAL_0377,conifer,2025-04-15,2025,2,0.80322265625
NORMAL_0377,conifer,2025-07-15,2025,3,0.819580078125
NORMAL_0377,conifer,2025-10-15,2025,4,0.84423828125
NORMAL_0387,conifer,2018-01-15,2018,1,0.796875
NORMAL_0387,conifer,2018-07-15,2018,3,0.818359375
NORMAL_0387,conifer,2019-01-15,2019,1,0.790771484375
NORMAL_0387,conifer,2019-04-15,2019,2,0.736328125
NORMAL_0387,conifer,2019-07-15,2019,3,0.77685546875
NORMAL_0387,conifer,2019-10-15,2019,4,0.8193359375
NORMAL_0387,conifer,2020-01-15,2020,1,0.78466796875
NORMAL_0387,conifer,2020-04-15,2020,2,0.72216796875
NORMAL_0387,conifer,2020-07-15,2020,3,0.78125
NORMAL_0387,conifer,2020-10-15,2020,4,0.80078125
NORMAL_0387,conifer,2021-01-15,2021,1,0.74853515625
NORMAL_0387,conifer,2021-04-15,2021,2,0.7041015625
NORMAL_0387,conifer,2021-07-15,2021,3,0.6982421875
NORMAL_0387,conifer,2021-10-15,2021,4,0.779296875
NORMAL_0387,conifer,2022-01-15,2022,1,0.744140625
NORMAL_0387,conifer,2022-04-15,2022,2,0.70263671875
NORMAL_0387,conifer,2022-07-15,2022,3,0.77587890625
NORMAL_0387,conifer,2022-10-15,2022,4,0.79833984375
NORMAL_0387,conifer,2023-01-15,2023,1,0.740966796875
NORMAL_0387,conifer,2023-04-15,2023,2,0.705078125
NORMAL_0387,conifer,2023-07-15,2023,3,0.7099609375
NORMAL_0387,conifer,2023-10-15,2023,4,0.74267578125
NORMAL_0387,conifer,2024-01-15,2024,1,0.74169921875
NORMAL_0387,conifer,2024-04-15,2024,2,0.635498046875
NORMAL_0387,conifer,2024-07-15,2024,3,0.7509765625
NORMAL_0387,conifer,2024-10-15,2024,4,0.7578125
NORMAL_0387,conifer,2025-01-15,2025,1,0.75732421875
NORMAL_0387,conifer,2025-04-15,2025,2,0.66357421875
NORMAL_0387,conifer,2025-07-15,2025,3,0.73193359375
NORMAL_0387,conifer,2025-10-15,2025,4,0.744140625
NORMAL_0403,conifer,2016-01-15,2016,1,0.865234375
NORMAL_0403,conifer,2018-01-15,2018,1,0.84912109375
NORMAL_0403,conifer,2018-04-15,2018,2,0.8359375
NORMAL_0403,conifer,2019-01-15,2019,1,0.85595703125
NORMAL_0403,conifer,2019-04-15,2019,2,0.7998046875
NORMAL_0403,conifer,2019-07-15,2019,3,0.81884765625
NORMAL_0403,conifer,2019-10-15,2019,4,0.85693359375
NORMAL_0403,conifer,2020-01-15,2020,1,0.87451171875
NORMAL_0403,conifer,2020-04-15,2020,2,0.82080078125
NORMAL_0403,conifer,2020-07-15,2020,3,0.83251953125
NORMAL_0403,conifer,2020-10-15,2020,4,0.873046875
NORMAL_0403,conifer,2021-01-15,2021,1,0.8603515625
NORMAL_0403,conifer,2021-04-15,2021,2,0.787109375
NORMAL_0403,conifer,2021-07-15,2021,3,0.81640625
NORMAL_0403,conifer,2021-10-15,2021,4,0.861328125
NORMAL_0403,conifer,2022-01-15,2022,1,0.86181640625
NORMAL_0403,conifer,2022-04-15,2022,2,0.82373046875
NORMAL_0403,conifer,2022-07-15,2022,3,0.8330078125
NORMAL_0403,conifer,2022-10-15,2022,4,0.86474609375
NORMAL_0403,conifer,2023-01-15,2023,1,0.8564453125
NORMAL_0403,conifer,2023-04-15,2023,2,0.84521484375
NORMAL_0403,conifer,2023-07-15,2023,3,0.81103515625
NORMAL_0403,conifer,2023-10-15,2023,4,0.8798828125
NORMAL_0403,conifer,2024-01-15,2024,1,0.86865234375
NORMAL_0403,conifer,2024-04-15,2024,2,0.81689453125
NORMAL_0403,conifer,2024-07-15,2024,3,0.84765625
NORMAL_0403,conifer,2024-10-15,2024,4,0.85693359375
NORMAL_0403,conifer,2025-01-15,2025,1,0.87353515625
NORMAL_0403,conifer,2025-04-15,2025,2,0.8427734375
NORMAL_0403,conifer,2025-07-15,2025,3,0.861328125
NORMAL_0403,conifer,2025-10-15,2025,4,0.880859375
NORMAL_0418,conifer,2018-01-15,2018,1,0.80126953125
NORMAL_0418,conifer,2018-07-15,2018,3,0.810546875
NORMAL_0418,conifer,2019-01-15,2019,1,0.7958984375
NORMAL_0418,conifer,2019-04-15,2019,2,0.7509765625
NORMAL_0418,conifer,2019-07-15,2019,3,0.79296875
NORMAL_0418,conifer,2019-10-15,2019,4,0.826171875
